,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
1208,KOI-351,c,KOI-351 c,Transit,0,8,8.719375,2.7e-05,-2.7e-05,0.0,0.089,0.012,-0.012,0,,,,,89.68,0.74,-0.74,0.0,,,,,,0.106,0.012,-0.012,0,,,,,0,1,0,0,18h57m44.04s,284.433492,+49d18m18.6s,49.305161,780.0,100.0,-100.0,0,869.51,11.28,-11.28,0.0,13.804,,0,Kepler-band,13.74,,0.0,6080.0,260.0,-170.0,0,1.2,0.1,-0.1,0.0,1.2,0.1,-0.1,0.0,5/14/2014,Kepler
1209,KOI-351,d,KOI-351 d,Transit,0,8,59.73667,0.00038,-0.00038,0.0,0.32,0.05,-0.05,0,,,,,89.71,0.29,-0.29,0.0,,,,,,0.256,0.027,-0.027,0,,,,,0,1,0,0,18h57m44.04s,284.433492,+49d18m18.6s,49.305161,780.0,100.0,-100.0,0,869.51,11.28,-11.28,0.0,13.804,,0,Kepler-band,13.74,,0.0,6080.0,260.0,-170.0,0,1.2,0.1,-0.1,0.0,1.2,0.1,-0.1,0.0,5/14/2014,Kepler
1210,KOI-351,e,KOI-351 e,Transit,0,8,91.93913,0.00073,-0.00073,0.0,0.42,0.06,-0.06,0,,,,,89.79,0.19,-0.19,0.0,,,,,,0.237,0.026,-0.026,0,,,,,0,1,0,0,18h57m44.04s,284.433492,+49d18m18.6s,49.305161,780.0,100.0,-100.0,0,869.51,11.28,-11.28,0.0,13.804,,0,Kepler-band,13.74,,0.0,6080.0,260.0,-170.0,0,1.2,0.1,-0.1,0.0,1.2,0.1,-0.1,0.0,5/14/2014,Kepler
1211,KOI-351,f,KOI-351 f,Transit,0,8,124.9144,0.0019,-0.0019,0.0,0.48,0.09,-0.09,0,,,,,89.77,0.31,-0.31,0.0,,,,,,0.257,0.046,-0.046,0,,,,,0,1,0,0,18h57m44.04s,284.433492,+49d18m18.6s,49.305161,780.0,100.0,-100.0,0,869.51,11.28,-11.28,0.0,13.804,,0,Kepler-band,13.74,,0.0,6080.0,260.0,-170.0,0,1.2,0.1,-0.1,0.0,1.2,0.1,-0.1,0.0,5/14/2014,Kepler
1212,KOI-351,g,KOI-351 g,Transit,0,8,210.60697,0.00043,-0.00043,,0.71,0.08,-0.08,0,,,,,89.8,0.06,-0.06,0.0,,,,,,0.723,0.071,-0.071,0,,,,,0,1,0,0,18h57m44.04s,284.433492,+49d18m18.6s,49.305161,780.0,100.0,-100.0,0,869.51,11.28,-11.28,0.0,13.804,,0,Kepler-band,13.74,,0.0,6080.0,260.0,-170.0,0,1.2,0.1,-0.1,0.0,1.2,0.1,-0.1,0.0,5/14/2014,Kepler
1213,KOI-351,h,KOI-351 h,Transit,0,8,331.60059,0.00037,-0.00037,0.0,1.01,0.11,-0.11,0,,,,,89.6,1.3,-1.3,0.0,,,,,,1.008,0.089,-0.089,0,,,,,0,1,0,1,18h57m44.04s,284.433492,+49d18m18.6s,49.305161,780.0,100.0,-100.0,0,869.51,11.28,-11.28,0.0,13.804,,0,Kepler-band,13.74,,0.0,6080.0,260.0,-170.0,0,1.2,0.1,-0.1,0.0,1.2,0.1,-0.1,0.0,5/14/2014,Kepler
1214,Kepler-268,b,Kepler-268 b,Transit,0,2,25.934138,0.000142,-0.000142,0.0,0.18,,,0,,,,,,,,,,,,,,0.227,0.042,-0.042,0,,,,,0,1,0,1,19h27m54.28s,291.976175,+38d03m18.3s,38.055075,873.21,12.13,-12.13,0,873.21,12.13,-12.13,0.0,13.703,,0,Kepler-band,13.668,,0.0,6081.0,100.0,-100.0,0,,,,,1.27,0.23,-0.23,0.0,5/14/2014,Kepler
1215,Kepler-268,c,Kepler-268 c,Transit,0,2,83.446393,0.000761,-0.000761,0.0,0.391,,,0,,,,,,,,,,,,,,0.302,0.062,-0.062,0,,,,,0,1,0,1,19h27m54.28s,291.976175,+38d03m18.3s,38.055075,873.21,12.13,-12.13,0,873.21,12.13,-12.13,0.0,13.703,,0,Kepler-band,13.668,,0.0,6081.0,100.0,-100.0,0,,,,,1.27,0.23,-0.23,0.0,5/14/2014,Kepler
1216,Kepler-347,b,Kepler-347 b,Transit,0,2,12.79836,0.000106,-0.000106,0.0,0.11,,,0,,,,,,,,,,,,,,0.176,0.084,-0.084,0,,,,,0,1,0,1,19h16m47.90s,289.199596,+49d18m20.6s,49.305717,1349.45,30.27,-30.27,0,1349.45,30.27,-30.27,0.0,14.513,,0,Kepler-band,14.489,,0.0,6088.0,200.0,-200.0,0,,,,,1.0,0.46,-0.46,0.0,5/14/2014,Kepler
1217,Kepler-347,c,Kepler-347 c,Transit,0,2,27.320871,0.000457,-0.000457,0.0,0.183,,,0,,,,,,,,,,,,,,0.156,0.075,-0.075,0,,,,,0,1,0,1,19h16m47.90s,289.199596,+49d18m20.6s,49.305717,1349.45,30.27,-30.27,0,1349.45,30.27,-30.27,0.0,14.513,,0,Kepler-band,14.489,,0.0,6088.0,200.0,-200.0,0,,,,,1.0,0.46,-0.46,0.0,5/14/2014,Kepler
1218,Kepler-123,b,Kepler-123 b,Transit,0,2,17.232366,5.6e-05,-5.6e-05,0.0,0.135,,,0,,,,,,,,,,,,,,0.262,0.051,-0.051,0,,,,,0,1,0,1,19h47m59.67s,296.998621,+42d46m55.0s,42.781956,1052.14,23.21,-23.21,0,1052.14,23.21,-23.21,0.0,14.061,,0,Kepler-band,14.021,,0.0,6089.0,121.0,-121.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1219,Kepler-123,c,Kepler-123 c,Transit,0,2,26.695074,0.000468,-0.000468,0.0,0.181,,,0,,,,,,,,,,,,,,0.132,0.027,-0.027,0,,,,,0,1,0,1,19h47m59.67s,296.998621,+42d46m55.0s,42.781956,1052.14,23.21,-23.21,0,1052.14,23.21,-23.21,0.0,14.061,,0,Kepler-band,14.021,,0.0,6089.0,121.0,-121.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1220,Kepler-194,b,Kepler-194 b,Transit,0,3,2.092281,8e-06,-8e-06,0.0,0.032,,,0,,,,,,,,,,,,,,0.135,0.07,-0.07,0,,,,,0,1,0,1,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,1133.48,29.68,-29.68,0,1133.48,29.68,-29.68,0.0,14.915,,0,Kepler-band,14.912,,0.0,6089.0,200.0,-200.0,0,,,,,1.02,0.54,-0.54,0.0,5/14/2014,Kepler
1221,Kepler-194,c,Kepler-194 c,Transit,0,3,17.308032,7.9e-05,-7.9e-05,0.0,0.131,,,0,,,,,,,,,,,,,,0.231,0.121,-0.121,0,,,,,0,1,0,1,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,1133.48,29.68,-29.68,0,1133.48,29.68,-29.68,0.0,14.915,,0,Kepler-band,14.912,,0.0,6089.0,200.0,-200.0,0,,,,,1.02,0.54,-0.54,0.0,5/14/2014,Kepler
1222,Kepler-194,d,Kepler-194 d,Transit,0,3,52.814973,0.000481,-0.000481,0.0,0.275,,,0,,,,,,,,,,,,,,0.214,0.112,-0.112,0,,,,,0,1,0,1,19h27m53.15s,291.971445,+47d51m51.0s,47.864174,1133.48,29.68,-29.68,0,1133.48,29.68,-29.68,0.0,14.915,,0,Kepler-band,14.912,,0.0,6089.0,200.0,-200.0,0,,,,,1.02,0.54,-0.54,0.0,5/14/2014,Kepler
1223,CoRoT-19,b,CoRoT-19 b,Transit,0,1,3.89713,2e-05,-2e-05,0.0,0.0518,0.0008,-0.0008,0,0.047,0.045,-0.045,0.0,88.0,0.7,-0.7,0.0,1.11,0.06,-0.06,0.0,Mass,1.29,0.03,-0.03,0,0.71,0.06,-0.06,0.0,0,0,0,0,06h28m08.06s,97.033582,-00d10m14.5s,-0.170681,770.0,160.0,-160.0,0,807.99,26.81,-26.81,0.0,14.007,,0,V (Johnson),13.783,,0.0,6090.0,70.0,-70.0,0,1.21,0.05,-0.05,0.0,1.65,0.04,-0.04,0.0,5/14/2014,CoRoT
1224,CoRoT-6,b,CoRoT-6 b,Transit,0,1,8.886593,4e-06,-4e-06,0.0,0.0855,0.0015,-0.0015,0,0.1,,,1.0,89.07,0.3,-0.3,0.0,2.96,0.34,-0.34,0.0,Mass,1.166,0.035,-0.035,0,2.32,0.31,-0.31,0.0,0,0,0,0,18h44m17.41s,281.072525,+06d39m47.5s,6.663194,657.24,12.58,-12.58,0,657.24,12.58,-12.58,0.0,13.912,0.021,0,V (Johnson),13.746,,0.0,6090.0,70.0,-70.0,0,1.05,0.05,-0.05,0.0,1.02,0.03,-0.03,0.0,5/14/2014,CoRoT
1225,Kepler-135,b,Kepler-135 b,Transit,0,2,6.00253,1.6e-05,-1.6e-05,0.0,0.067,,,0,,,,,,,,,,,,,,0.161,0.031,-0.031,0,,,,,0,1,0,1,19h21m58.83s,290.495129,+38d47m43.7s,38.795481,632.99,11.13,-11.13,0,632.99,11.13,-11.13,0.0,12.73,,0,Kepler-band,12.679,,0.0,6090.0,120.0,-120.0,0,,,,,1.27,0.24,-0.24,0.0,5/14/2014,Kepler
1226,Kepler-135,c,Kepler-135 c,Transit,0,2,11.448708,0.000145,-0.000145,0.0,0.103,,,0,,,,,,,,,,,,,,0.103,0.021,-0.021,0,,,,,0,1,0,1,19h21m58.83s,290.495129,+38d47m43.7s,38.795481,632.99,11.13,-11.13,0,632.99,11.13,-11.13,0.0,12.73,,0,Kepler-band,12.679,,0.0,6090.0,120.0,-120.0,0,,,,,1.27,0.24,-0.24,0.0,5/14/2014,Kepler
1227,Kepler-402,b,Kepler-402 b,Transit,0,4,4.028751,1.9e-05,-1.9e-05,0.0,0.051,,,0,,,,,,,,,,,,,,0.109,0.021,-0.021,0,,,,,0,1,0,1,19h13m28.85s,288.370225,+43d21m16.6s,43.35461,636.78,7.51,-7.51,0,636.78,7.51,-7.51,0.0,13.268,,0,Kepler-band,13.192,,0.0,6090.0,120.0,-120.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1228,Kepler-402,c,Kepler-402 c,Transit,0,4,6.124821,2.6e-05,-2.6e-05,0.0,0.068,,,0,,,,,,,,,,,,,,0.139,0.031,-0.031,0,,,,,0,1,0,1,19h13m28.85s,288.370225,+43d21m16.6s,43.35461,636.78,7.51,-7.51,0,636.78,7.51,-7.51,0.0,13.268,,0,Kepler-band,13.192,,0.0,6090.0,120.0,-120.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1229,Kepler-402,d,Kepler-402 d,Transit,0,4,8.921099,5.6e-05,-5.6e-05,0.0,0.087,,,0,,,,,,,,,,,,,,0.123,0.024,-0.024,0,,,,,0,1,0,1,19h13m28.85s,288.370225,+43d21m16.6s,43.35461,636.78,7.51,-7.51,0,636.78,7.51,-7.51,0.0,13.268,,0,Kepler-band,13.192,,0.0,6090.0,120.0,-120.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1230,Kepler-402,e,Kepler-402 e,Transit,0,4,11.242861,5.9e-05,-5.9e-05,0.0,0.102,,,0,,,,,,,,,,,,,,0.13,0.026,-0.026,0,,,,,0,1,0,1,19h13m28.85s,288.370225,+43d21m16.6s,43.35461,636.78,7.51,-7.51,0,636.78,7.51,-7.51,0.0,13.268,,0,Kepler-band,13.192,,0.0,6090.0,120.0,-120.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1231,Kepler-403,b,Kepler-403 b,Transit,0,3,7.031462,5.1e-05,-5.1e-05,0.0,0.076,,,0,,,,,,,,,,,,,,0.112,0.02,-0.02,0,,,,,0,1,0,1,19h19m41.15s,289.921461,+46d44m40.4s,46.74456,860.93,16.72,-16.72,0,860.93,16.72,-16.72,0.0,12.805,,0,Kepler-band,12.76,,0.0,6090.0,100.0,-100.0,0,,,,,1.33,0.24,-0.24,0.0,5/14/2014,Kepler
1232,Kepler-403,c,Kepler-403 c,Transit,0,3,54.280749,0.000562,-0.000562,0.0,0.297,,,0,,,,,,,,,,,,,,0.156,0.029,-0.029,0,,,,,0,1,0,1,19h19m41.15s,289.921461,+46d44m40.4s,46.74456,860.93,16.72,-16.72,0,860.93,16.72,-16.72,0.0,12.805,,0,Kepler-band,12.76,,0.0,6090.0,100.0,-100.0,0,,,,,1.33,0.24,-0.24,0.0,5/14/2014,Kepler
1233,Kepler-216,b,Kepler-216 b,Transit,0,2,7.693641,3.1e-05,-3.1e-05,0.0,0.079,,,0,,,,,,,,,,,,,,0.21,0.041,-0.041,0,,,,,0,1,0,1,19h34m54.74s,293.728072,+46d07m45.0s,46.129154,1229.44,22.78,-22.78,0,1229.44,22.78,-22.78,0.0,13.998,,0,Kepler-band,13.961,,0.0,6091.0,120.0,-120.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1234,Kepler-216,c,Kepler-216 c,Transit,0,2,17.406669,5.7e-05,-5.7e-05,0.0,0.136,,,0,,,,,,,,,,,,,,0.271,0.053,-0.053,0,,,,,0,1,0,1,19h34m54.74s,293.728072,+46d07m45.0s,46.129154,1229.44,22.78,-22.78,0,1229.44,22.78,-22.78,0.0,13.998,,0,Kepler-band,13.961,,0.0,6091.0,120.0,-120.0,0,,,,,1.26,0.24,-0.24,0.0,5/14/2014,Kepler
1235,Kepler-208,b,Kepler-208 b,Transit,0,4,4.22864,1.8e-05,-1.8e-05,0.0,0.054,,,0,,,,,,,,,,,,,,0.145,0.027,-0.027,0,,,,,0,1,0,1,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,793.01,9.2,-9.2,0,793.01,9.2,-9.2,0.0,13.749,,0,Kepler-band,13.538,,0.0,6092.0,100.0,-100.0,0,,,,,1.31,0.24,-0.24,0.0,5/14/2014,Kepler
1236,Kepler-208,c,Kepler-208 c,Transit,0,4,7.466623,6.7e-05,-6.7e-05,0.0,0.079,,,0,,,,,,,,,,,,,,0.124,0.023,-0.023,0,,,,,0,1,0,1,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,793.01,9.2,-9.2,0,793.01,9.2,-9.2,0.0,13.749,,0,Kepler-band,13.538,,0.0,6092.0,100.0,-100.0,0,,,,,1.31,0.24,-0.24,0.0,5/14/2014,Kepler
1237,Kepler-208,d,Kepler-208 d,Transit,0,4,11.131786,0.000131,-0.000131,0.0,0.103,,,0,,,,,,,,,,,,,,0.107,0.021,-0.021,0,,,,,0,1,0,1,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,793.01,9.2,-9.2,0,793.01,9.2,-9.2,0.0,13.749,,0,Kepler-band,13.538,,0.0,6092.0,100.0,-100.0,0,,,,,1.31,0.24,-0.24,0.0,5/14/2014,Kepler
1238,Kepler-208,e,Kepler-208 e,Transit,0,4,16.259458,0.000176,-0.000176,0.0,0.132,,,0,,,,,,,,,,,,,,0.132,0.025,-0.025,0,,,,,0,1,0,1,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,793.01,9.2,-9.2,0,793.01,9.2,-9.2,0.0,13.749,,0,Kepler-band,13.538,,0.0,6092.0,100.0,-100.0,0,,,,,1.31,0.24,-0.24,0.0,5/14/2014,Kepler
1239,K2-237,b,K2-237 b,Transit,0,1,2.1805577,5.7e-06,-5.7e-06,0.0,0.0353,0.0012,-0.0012,0,0.0,,,0.0,84.6,0.3,-0.3,0.0,1.236,0.044,-0.044,0.0,Mass,1.642,0.05,-0.05,0,0.37,0.036,-0.036,0.0,0,0,1,1,16h55m04.53s,253.76889,-28d42m38.0s,-28.710564,309.5,7.4,-7.4,0,317.6,7.12,-7.12,0.0,11.601,0.05,0,V (Johnson),11.467,,0.0,6099.0,110.0,-110.0,0,1.23,0.05,-0.05,0.0,1.38,0.04,-0.04,0.0,5/23/2019,Paranal Observatory
1240,Kepler-58,d,Kepler-58 d,Transit,0,3,40.101371,0.000612,-0.000612,0.0,0.236,,,0,,,,,,,,,,,,,,0.262,0.125,-0.125,0,,,,,0,1,0,1,19h45m26.08s,296.358649,+39d06m54.7s,39.115194,996.32,25.04,-25.04,0,996.32,25.04,-25.04,0.0,14.82,,0,Kepler-band,14.866,,0.0,6099.0,200.0,-200.0,0,,,,,1.13,0.53,-0.53,0.0,5/14/2014,Kepler
1241,WASP-75,b,WASP-75 b,Transit,0,1,2.484193,3e-06,-3e-06,0.0,0.0375,0.0007,-0.0008,0,0.0,,,0.0,82.0,0.3,-0.2,0.0,1.07,0.05,-0.05,0.0,Mass,1.27,0.048,-0.048,0,0.69,0.08,-0.07,0.0,0,0,1,0,22h49m32.57s,342.385707,-10d40m32.0s,-10.67556,260.0,70.0,-70.0,0,296.44,4.39,-4.39,0.0,11.45,0.01,0,V (Johnson),11.335,,0.0,6100.0,100.0,-100.0,0,1.14,0.07,-0.07,0.0,1.26,0.04,-0.04,0.0,5/14/2014,SuperWASP
1242,Kepler-187,b,Kepler-187 b,Transit,0,2,4.938864,5.8e-05,-5.8e-05,0.0,0.059,,,0,,,,,,,,,,,,,,0.126,0.025,-0.025,0,,,,,0,1,0,1,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,1180.86,34.3,-34.3,0,1180.86,34.3,-34.3,0.0,14.173,,0,Kepler-band,14.175,,0.0,6105.0,129.0,-129.0,0,,,,,1.29,0.25,-0.25,0.0,5/14/2014,Kepler
1243,Kepler-187,c,Kepler-187 c,Transit,0,2,10.640263,4.8e-05,-4.8e-05,0.0,0.099,,,0,,,,,,,,,,,,,,0.238,0.046,-0.046,0,,,,,0,1,0,1,19h59m11.15s,299.796456,+44d05m21.5s,44.089306,1180.86,34.3,-34.3,0,1180.86,34.3,-34.3,0.0,14.173,,0,Kepler-band,14.175,,0.0,6105.0,129.0,-129.0,0,,,,,1.29,0.25,-0.25,0.0,5/14/2014,Kepler
1244,Kepler-276,b,Kepler-276 b,Transit,0,3,14.12841,0.000111,-0.000111,0.0,0.119,,,0,,,,,,,,,,,,,,0.256,0.12,-0.12,0,,,,,0,1,0,1,19h34m16.36s,293.56815,+39d02m10.8s,39.036326,1181.73,46.92,-46.92,0,1181.73,46.92,-46.92,0.0,15.368,,0,Kepler-band,15.365,,0.0,6105.0,200.0,-200.0,0,,,,,1.05,0.48,-0.48,0.0,5/14/2014,Kepler
1245,Kepler-127,b,Kepler-127 b,Transit,0,3,14.435889,6.3e-05,-6.3e-05,0.0,0.125,,,0,,,,,,,,,,,,,,0.125,0.004,-0.004,0,,,,,0,1,0,1,19h00m45.60s,285.189985,+46d01m40.7s,46.027962,356.41,2.71,-2.71,0,356.41,2.71,-2.71,0.0,11.485,,0,Kepler-band,11.438,,0.0,6106.0,106.0,-106.0,0,,,,,1.36,0.04,-0.04,0.0,5/14/2014,Kepler
1246,Kepler-127,c,Kepler-127 c,Transit,0,3,29.393195,7.3e-05,-7.3e-05,0.0,0.2,,,0,,,,,,,,,,,,,,0.237,0.012,-0.012,0,,,,,1,1,0,1,19h00m45.60s,285.189985,+46d01m40.7s,46.027962,356.41,2.71,-2.71,0,356.41,2.71,-2.71,0.0,11.485,,0,Kepler-band,11.438,,0.0,6106.0,106.0,-106.0,0,,,,,1.36,0.04,-0.04,0.0,5/14/2014,Kepler
1247,Kepler-127,d,Kepler-127 d,Transit,0,3,48.630408,0.000128,-0.000128,0.0,0.28,,,0,,,,,,,,,,,,,,0.236,0.012,-0.012,0,,,,,0,1,0,1,19h00m45.60s,285.189985,+46d01m40.7s,46.027962,356.41,2.71,-2.71,0,356.41,2.71,-2.71,0.0,11.485,,0,Kepler-band,11.438,,0.0,6106.0,106.0,-106.0,0,,,,,1.36,0.04,-0.04,0.0,5/14/2014,Kepler
1248,Kepler-364,b,Kepler-364 b,Transit,0,2,25.745718,0.000548,-0.000548,0.0,0.178,,,0,,,,,,,,,,,,,,0.138,0.033,-0.033,0,,,,,0,1,0,1,18h46m16.78s,281.569933,+47d23m55.3s,47.398697,915.02,10.34,-10.34,0,915.02,10.34,-10.34,0.0,13.66,,0,Kepler-band,13.613,,0.0,6108.0,125.0,-125.0,0,,,,,1.28,0.25,-0.25,0.0,5/14/2014,Kepler
1249,Kepler-364,c,Kepler-364 c,Transit,0,2,59.980627,0.000879,-0.000879,0.0,0.312,,,0,,,,,,,,,,,,,,0.192,0.037,-0.037,0,,,,,1,1,0,1,18h46m16.78s,281.569933,+47d23m55.3s,47.398697,915.02,10.34,-10.34,0,915.02,10.34,-10.34,0.0,13.66,,0,Kepler-band,13.613,,0.0,6108.0,125.0,-125.0,0,,,,,1.28,0.25,-0.25,0.0,5/14/2014,Kepler
1250,WASP-103,b,WASP-103 b,Transit,0,1,0.925542,1.9e-05,-1.9e-05,0.0,0.01985,0.00021,-0.00021,0,,,,,86.3,2.7,-2.7,0.0,1.49,0.088,-0.088,0.0,Mass,1.528,0.073,-0.047,0,0.55,0.061,-0.07,0.0,0,0,0,0,16h37m15.57s,249.314868,+07d11m00.1s,7.183352,470.0,35.0,-35.0,0,879.52,134.68,-134.68,0.0,12.1,,0,V (Johnson),12.193,,0.0,6110.0,160.0,-160.0,0,1.22,0.04,-0.04,0.0,1.44,0.05,-0.03,0.0,5/14/2014,SuperWASP
1251,WASP-85 A,b,WASP-85 A b,Transit,0,1,2.6556777,4.4e-07,-4.4e-07,0.0,0.039,0.001,-0.001,0,0.0,,,0.0,89.69,0.11,-0.03,0.0,1.265,0.065,-0.065,0.0,Mass,1.24,0.03,-0.03,0,0.88,0.03,-0.03,0.0,0,0,1,0,11h43m38.01s,175.908386,+06d33m49.4s,6.563726,142.46,1.22,-1.22,0,142.46,1.22,-1.22,0.0,10.72,0.076,0,V (Johnson),10.624,,0.0,6112.0,27.0,-27.0,0,1.09,0.08,-0.08,0.0,0.94,0.02,-0.02,0.0,7/7/2016,K2
1252,Kepler-312,b,Kepler-312 b,Transit,0,2,1.772419,1.2e-05,-1.2e-05,0.0,0.031,,,0,,,,,,,,,,,,,,0.115,0.022,-0.022,0,,,,,0,1,0,1,19h53m34.99s,298.395772,+42d27m35.1s,42.459756,816.22,14.38,-14.38,0,816.22,14.38,-14.38,0.0,12.949,,0,Kepler-band,12.921,,0.0,6115.0,100.0,-100.0,0,,,,,1.47,0.28,-0.28,0.0,5/14/2014,Kepler
1253,Kepler-312,c,Kepler-312 c,Transit,0,2,19.747412,6.8e-05,-6.8e-05,0.0,0.153,,,0,,,,,,,,,,,,,,0.281,0.054,-0.054,0,,,,,1,1,0,1,19h53m34.99s,298.395772,+42d27m35.1s,42.459756,816.22,14.38,-14.38,0,816.22,14.38,-14.38,0.0,12.949,,0,Kepler-band,12.921,,0.0,6115.0,100.0,-100.0,0,,,,,1.47,0.28,-0.28,0.0,5/14/2014,Kepler
1254,Kepler-401,b,Kepler-401 b,Transit,0,3,14.383035,0.000211,-0.000211,0.0,0.122,,,0,,,,,,,,,,,,,,0.153,0.036,-0.036,0,,,,,0,1,0,1,19h20m19.86s,290.082749,+50d51m48.5s,50.863483,993.14,17.37,-17.37,0,993.14,17.37,-17.37,0.0,13.312,,0,Kepler-band,13.287,,0.0,6117.0,100.0,-100.0,0,,,,,1.33,0.24,-0.24,0.0,5/14/2014,Kepler
1255,Kepler-401,c,Kepler-401 c,Transit,0,3,47.318218,0.000695,-0.000695,0.0,0.269,,,0,,,,,,,,,,,,,,0.192,0.036,-0.036,0,,,,,0,1,0,1,19h20m19.86s,290.082749,+50d51m48.5s,50.863483,993.14,17.37,-17.37,0,993.14,17.37,-17.37,0.0,13.312,,0,Kepler-band,13.287,,0.0,6117.0,100.0,-100.0,0,,,,,1.33,0.24,-0.24,0.0,5/14/2014,Kepler
1256,Qatar-10,b,Qatar-10 b,Transit,0,1,1.645321,1e-05,-1e-05,0.0,0.0286,0.0006,-0.0006,0,0.0,,,0.0,85.87,0.96,-0.96,0.0,0.736,0.09,-0.09,0.0,Mass,1.543,0.04,-0.04,0,0.248,0.036,-0.036,0.0,0,0,0,0,18h57m46.537s,284.443904,+69d34m15.01s,69.570836,539.0,10.0,-10.0,0,568.21,6.17,-6.17,0.0,12.879,0.079,0,V (Johnson),12.698,,0.0,6124.0,46.0,-46.0,0,1.16,0.07,-0.07,0.0,1.25,0.03,-0.03,0.0,5/2/2019,Qatar
1257,HATS-24,b,HATS-24 b,Transit,0,1,1.3484978,9e-07,-9e-07,0.0,0.0238,0.001,-0.001,0,0.0,,,0.0,85.97,0.23,-0.28,0.0,2.26,0.17,-0.17,0.0,Mass,1.395,0.057,-0.057,0,1.03,0.15,-0.15,0.0,0,0,0,1,17h55m33.76s,268.890686,-61d44m50.3s,-61.747311,510.0,15.0,-15.0,0,500.86,12.4,-12.4,0.0,12.83,0.01,0,V (Johnson),12.691,,0.0,6125.0,94.0,-94.0,0,1.07,0.03,-0.05,0.0,1.12,0.04,-0.05,0.0,7/11/2019,HATSouth
1258,Kepler-356,b,Kepler-356 b,Transit,0,2,4.612696,2.1e-05,-2.1e-05,0.0,0.057,,,0,,,,,,,,,,,,,,0.14,0.026,-0.026,0,,,,,0,1,0,1,19h29m41.06s,292.421077,+37d40m58.1s,37.682819,722.14,10.7,-10.7,0,722.14,10.7,-10.7,0.0,12.992,,0,Kepler-band,12.965,,0.0,6133.0,100.0,-100.0,0,,,,,1.33,0.24,-0.24,0.0,5/14/2014,Kepler
1259,Kepler-356,c,Kepler-356 c,Transit,0,2,13.121632,8.8e-05,-8.8e-05,0.0,0.115,,,0,,,,,,,,,,,,,,0.161,0.029,-0.029,0,,,,,0,1,0,1,19h29m41.06s,292.421077,+37d40m58.1s,37.682819,722.14,10.7,-10.7,0,722.14,10.7,-10.7,0.0,12.992,,0,Kepler-band,12.965,,0.0,6133.0,100.0,-100.0,0,,,,,1.33,0.24,-0.24,0.0,5/14/2014,Kepler
1260,Kepler-116,b,Kepler-116 b,Transit,0,2,5.968734,9e-06,-9e-06,0.0,0.069,,,0,,,,,,,,,,,,,,0.305,0.058,-0.058,0,,,,,0,1,0,1,19h38m58.10s,294.74207,+43d32m12.6s,43.536835,982.04,16.07,-16.07,0,982.04,16.07,-16.07,0.0,13.717,,0,Kepler-band,13.689,,0.0,6142.0,100.0,-100.0,0,,,,,1.45,0.27,-0.27,0.0,5/14/2014,Kepler
1261,Kepler-116,c,Kepler-116 c,Transit,0,2,13.07163,5.6e-05,-5.6e-05,0.0,0.116,,,0,,,,,,,,,,,,,,0.205,0.039,-0.039,0,,,,,0,1,0,1,19h38m58.10s,294.74207,+43d32m12.6s,43.536835,982.04,16.07,-16.07,0,982.04,16.07,-16.07,0.0,13.717,,0,Kepler-band,13.689,,0.0,6142.0,100.0,-100.0,0,,,,,1.45,0.27,-0.27,0.0,5/14/2014,Kepler
