pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_facility,gaia_plx,gaia_plxerr1,gaia_plxerr2,gaia_plxlim,st_radv,st_radverr1,st_radverr2,st_radvlim,st_sp,st_spstr,st_sperr,st_splim
WASP-64,b,WASP-64 b,Transit,0,1,1.5732918,0.0000015,-0.0000015,0,0.02648,0.00024,-0.00024,0,0,,,0,1.271,0.039,-0.039,0,0.823,0.085,-0.069,0,0,0,0,0,06h44m27.61s,101.115041,-32d51m30.2s,-32.858402,350,90,-90,0,373.9,3.04,-3.04,0,12.29,,0,V (Johnson),12.526,,0,5400,100,-100,0,1,0.03,-0.03,0,1.06,0.03,-0.03,0,5/14/2014,221,11,-11,0,SuperWASP,2.67,0.02,-0.02,0,33.19,0.01,-0.01,0,4.7,G7,,0
HATS-4,b,HATS-4 b,Transit,0,1,2.516729,0.000002,-0.000002,0,0.0362,0.0002,-0.0002,0,0.013,0.016,-0.016,0,1.02,0.037,-0.037,0,1.55,0.16,-0.16,0,0,0,0,0,06h16m26.90s,94.112075,-22d32m48.8s,-22.546885,420,12,-12,0,421.53,2.75,-2.75,0,13.459,0.017,0,V (Johnson),13.286,,0,5403,50,-50,0,1,0.02,-0.02,0,0.93,0.02,-0.02,0,7/2/2014,197.5,3.2,-3.2,0,HATSouth,2.37,0.02,-0.02,0,27.31,3.13,-3.13,0,4,G,,0
HATS-62,b,HATS-62 b,Transit,0,1,3.2768837,0.0000033,-0.0000033,0,0.04163,0.00024,-0.00016,0,0.298,,,0,1.055,0.025,-0.025,0,0.076,0.053,-0.053,0,0,0,0,0,20h49m47.8333s,312.449305,-24d18m12.4965s,-24.303471,516.8,10.9,-6.1,0,530.82,10.45,-10.45,0,14.015,0.037,0,V (Johnson),13.832,,0,5416,19,-13,0,0.9,0.01,-0.01,0,0.93,0.02,-0.01,0,1/17/2019,10.2,7.8,-7.8,0,HATSouth,1.88,0.04,-0.04,0,-10.49,0.01,-0.01,0,,,,
K2-30,b,K2-30 b,Transit,0,1,4.098503,0.000011,-0.000011,0,0.04839,0.00076,-0.00076,0,0,,,0,1.039,0.05,-0.051,0,0.64,0.098,-0.08,0,0,0,1,0,03h29m22.07s,52.341961,+22d17m57.9s,22.299404,336.26,3.03,-3.03,0,336.26,3.03,-3.03,0,13.53,0.04,0,V (Johnson),13.206,,0,5425,40,-40,0,0.9,0.04,-0.04,0,0.84,0.03,-0.03,0,4/14/2016,78.7,2.9,-2.8,0,K2,2.97,0.03,-0.03,0,35.43,0,0,0,4.6,G6 V,,0
EPIC 249893012,b,EPIC 249893012 b,Transit,0,3,3.5951,0.0003,-0.0003,0,0.047,0.005,-0.007,0,0.06,0.08,-0.04,0,0.174,0.008,-0.007,0,6.39,1.19,-1.04,0,0,0,1,0,15h12m59.57s,228.248199,-16d43m28.3s,-16.724524,324.22,4.18,-4.18,0,324.22,4.18,-4.18,0,11.428,0.121,0,V (Johnson),11.402,,0,5430,85,-85,0,1.05,0.05,-0.05,0,1.71,0.04,-0.04,0,2/13/2020,3.55,0.43,-0.43,0,K2,3.08,0.04,-0.04,0,22.36,0.55,-0.55,0,4.8,G8 IV/V,,0
EPIC 249893012,c,EPIC 249893012 c,Transit,0,3,15.624,0.001,-0.001,0,0.13,0.01,-0.02,0,0.07,0.08,-0.05,0,0.327,0.015,-0.012,0,1.62,0.3,-0.29,0,0,0,1,0,15h12m59.57s,228.248199,-16d43m28.3s,-16.724524,324.22,4.18,-4.18,0,324.22,4.18,-4.18,0,11.428,0.121,0,V (Johnson),11.402,,0,5430,85,-85,0,1.05,0.05,-0.05,0,1.71,0.04,-0.04,0,2/13/2020,3.66,0.45,-0.46,0,K2,3.08,0.04,-0.04,0,22.36,0.55,-0.55,0,4.8,G8 IV/V,,0
EPIC 249893012,d,EPIC 249893012 d,Transit,0,3,35.747,0.005,-0.005,0,0.22,0.02,-0.04,0,0.15,0.21,-0.11,0,0.352,0.012,-0.011,0,0.91,0.25,-0.23,0,0,0,1,0,15h12m59.57s,228.248199,-16d43m28.3s,-16.724524,324.22,4.18,-4.18,0,324.22,4.18,-4.18,0,11.428,0.121,0,V (Johnson),11.402,,0,5430,85,-85,0,1.05,0.05,-0.05,0,1.71,0.04,-0.04,0,2/13/2020,1.97,0.54,-0.47,0,K2,3.08,0.04,-0.04,0,22.36,0.55,-0.55,0,4.8,G8 IV/V,,0
XO-5,b,XO-5 b,Transit,0,1,4.1877558,0.0000006,-0.0000006,0,0.0515,0.0005,-0.0005,0,0,,,0,1.14,0.03,-0.03,0,1.06,0.08,-0.08,0,0,0,0,0,07h46m51.97s,116.716527,+39d05m40.5s,39.094578,278.37,3.9,-3.9,0,278.37,3.9,-3.9,0,12.13,0.03,0,V (Johnson),11.95,,0,5430,70,-70,0,1.04,0.03,-0.03,0,1.13,0.03,-0.03,0,2/12/2015,146,3,-3,0,XO,3.59,0.05,-0.05,0,-9.84,1.52,-1.52,0,4.8,G8 V,,0
Kepler-439,b,Kepler-439 b,Transit,0,1,178.1396,0.0016,-0.0018,0,0.563,0.165,-0.08,0,0.03,0.08,-0.03,-1,0.2,0.01,-0.04,0,,,,,0,1,0,1,18h43m12.38s,280.801566,+44d02m02.4s,44.033994,693,66,-38,0,773.85,11.74,-11.74,0,14.56,,0,Kepler-band,14.545,,0,5431,100,-100,0,0.88,0.04,-0.04,0,0.87,0.08,-0.04,0,1/6/2015,,,,,Kepler,1.29,0.02,-0.02,0,-39.88,0.19,-0.19,0,,,,
CoRoT-18,b,CoRoT-18 b,Transit,0,1,1.9000693,0.0000028,-0.0000028,0,0.0295,0.0016,-0.0016,0,0.08,,,1,1.31,0.18,-0.18,0,2.2,0.8,-0.8,0,0,0,0,0,06h32m41.38s,98.17241,-00d01m53.7s,-0.031586,870,90,-90,0,780.87,27.57,-27.57,0,15,0.1,0,V (Johnson),14.801,,0,5440,100,-100,0,0.95,0.15,-0.15,0,1,0.13,-0.13,0,5/14/2014,590,14,-14,0,CoRoT,1.28,0.05,-0.05,0,29.55,0.02,-0.02,0,4.9,G9 V,,0
HAT-P-51,b,HAT-P-51 b,Transit,0,1,4.2180278,0.0000059,-0.0000059,0,0.05069,0.00049,-0.00049,0,0.123,,,1,1.293,0.054,-0.054,0,0.178,0.024,-0.024,0,0,0,0,0,01h24m15.65s,21.06519,+32d48m38.8s,32.810764,470,16,-16,0,445.63,8.19,-8.19,0,13.44,0.04,0,V (Johnson),13.285,,0,5449,50,-50,0,0.98,0.03,-0.03,0,1.04,0.04,-0.03,0,11/19/2015,39.5,2.2,-2.2,0,HATNet,2.24,0.04,-0.04,0,-27.56,0.1,-0.1,0,4.7,G7,,0
WASP-104,b,WASP-104 b,Transit,0,1,1.7554137,0.0000018,-0.0000036,0,0.02918,0.00045,-0.00045,0,0,,,0,1.137,0.037,-0.037,0,1.074,0.088,-0.088,0,0,0,0,0,10h42m24.58s,160.602432,+07d26m06.1s,7.435026,143,10,-10,0,186.92,1.47,-1.47,0,11.12,0.1,0,V (Johnson),11.593,,0,5475,127,-127,0,1.08,0.05,-0.05,0,0.96,0.03,-0.03,0,9/25/2014,202.7,4.3,-4.3,0,SuperWASP,5.35,0.04,-0.04,0,28.55,0,0,0,4.8,G8,,0
K2-265,b,K2-265 b,Transit,0,1,2.369172,0.000089,-0.000089,0,0.03376,0.00021,-0.00021,0,0.084,0.079,-0.079,0,0.153,0.01,-0.01,0,7.1,1.8,-1.8,0,0,0,1,0,22h48m07.57s,342.031525,-14d29m40.9s,-14.494689,139.22,0.98,-0.98,0,139.22,0.98,-0.98,0,11.102,0.037,0,V (Johnson),10.928,,0,5477,27,-27,0,0.92,0.02,-0.02,0,0.98,0.05,-0.05,0,10/4/2018,3.34,0.43,-0.43,0,K2,7.18,0.05,-0.05,0,-18.19,0,0,0,4.8,G8 V,,0
Kepler-447,b,Kepler-447 b,Transit,0,1,7.79430132,0.00000182,-0.00000182,0,0.0769,0.0062,-0.0079,0,0.123,0.037,-0.036,0,1.65,0.59,-0.56,0,0.4,0.94,-0.32,0,0,1,0,1,19h01m04.46s,285.268586,+48d33m36.0s,48.560013,270.12,1.85,-1.85,0,270.12,1.85,-1.85,0,12.394,,0,Kepler-band,12.379,,0,5493,62,-62,0,1,0.21,-0.21,0,1.05,0.19,-0.19,0,2/19/2015,141,42,-42,0,Kepler,3.7,0.03,-0.03,0,1.39,0.11,-0.11,0,4.8,G8 V,,0
HATS-46,b,HATS-46 b,Transit,0,1,4.7423729,0.0000049,-0.0000049,0,0.05367,0.00053,-0.00053,0,0.559,,,1,0.903,0.058,-0.045,0,0.28,0.12,-0.12,0,0,0,0,0,00h26m48.58s,6.702417,-56d18m58.0s,-56.316113,448,22,-22,0,459.82,3.97,-3.97,0,13.634,0.05,0,V (Johnson),13.527,,0,5495,69,-69,0,0.92,0.03,-0.03,0,0.85,0.04,-0.03,0,5/24/2018,22.1,8,-8,0,HATSouth,2.17,0.02,-0.02,0,-30.19,0.01,-0.01,0,,,,
Kepler-20,b,Kepler-20 b,Transit,0,6,3.69611525,0.00000115,-0.00000087,0,0.0463,0.0009,-0.0015,0,0.03,0.09,-0.03,0,0.167,0.006,-0.003,0,8.2,1.5,-1.3,0,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,1.78,-1.78,0,284.88,1.78,-1.78,0,12.51,,0,V (Johnson),12.453,,0,5495,50,-50,0,0.95,0.05,-0.05,0,0.96,0.02,-0.02,0,3/30/2017,4.2,0.55,-0.65,0,Kepler,3.51,0.02,-0.02,0,-20.93,0,0,0,,,,
Kepler-20,c,Kepler-20 c,Transit,0,6,10.85409089,0.00000303,-0.0000026,0,0.0949,0.0027,-0.0023,0,0.16,0.01,-0.09,0,0.272,0.006,-0.005,0,2.5,0.5,-0.5,0,0,1,0,2,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,284.88,1.78,-1.78,0,284.88,1.78,-1.78,0,12.51,,0,V (Johnson),12.453,,0,5495,50,-50,0,0.95,0.05,-0.05,0,0.96,0.02,-0.02,0,3/30/2017,3.84,0.67,-0.63,0,Kepler,3.51,0.02,-0.02,0,-20.93,0,0,0,,,,
HATS-28,b,HATS-28 b,Transit,0,1,3.1810781,0.0000039,-0.0000039,0,0.04131,0.00053,-0.00053,0,0.202,,,1,1.194,0.07,-0.07,0,0.48,0.11,-0.11,0,0,0,0,0,18h57m35.92s,284.399685,-49d08m18.5s,-49.13847,521,25,-25,0,543.63,7.99,-7.99,0,13.934,0.08,0,V (Johnson),13.793,,0,5498,84,-84,0,0.93,0.04,-0.04,0,0.92,0.04,-0.04,0,6/9/2016,97,12,-12,0,HATSouth,1.84,0.03,-0.03,0,-8.65,0.01,-0.01,0,4,G,,0
Kepler-30,b,Kepler-30 b,Transit,0,3,29.33434,0.00815,-0.00815,0,0.18,,,0,0.042,0.003,-0.003,0,0.348,0.018,-0.018,0,1.02,0.13,-0.13,0,1,1,0,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498,54,-54,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,5/14/2014,,,,,Kepler,1.07,0.03,-0.03,0,,,,,,,,
Kepler-30,c,Kepler-30 c,Transit,0,3,60.323105,0.000244,-0.000244,0,0.3,,,0,0.0111,0.001,-0.001,0,1.097,0.036,-0.036,0,1.88,0.17,-0.17,0,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498,54,-54,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,5/14/2014,,,,,Kepler,1.07,0.03,-0.03,0,,,,,,,,
Kepler-30,d,Kepler-30 d,Transit,0,3,143.34394,0.00858,-0.00858,0,0.5,,,0,0.022,0.005,-0.005,0,0.785,0.045,-0.045,0,0.19,0.02,-0.02,0,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498,54,-54,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,5/14/2014,,,,,Kepler,1.07,0.03,-0.03,0,,,,,,,,
HAT-P-37,b,HAT-P-37 b,Transit,0,1,2.797436,0.000007,-0.000007,0,0.0379,0.0006,-0.0006,0,0.058,0.038,-0.038,0,1.178,0.077,-0.077,0,0.89,0.19,-0.19,0,0,0,0,0,18h57m11.06s,284.296064,+51d16m08.9s,51.269138,411,26,-26,0,395.04,2.75,-2.75,0,13.23,0.32,0,V (Johnson),13.262,,0,5500,100,,0,0.93,0.04,,0,0.88,0.06,,0,5/14/2014,177.7,14.8,-14.8,0,HATNet,2.53,0.02,-0.02,0,-20.53,0.1,,0,,,,
K2-60,b,K2-60 b,Transit,0,1,3.00265,0.00004,-0.00004,0,0.045,0.003,-0.003,0,0,,,0,0.683,0.037,-0.037,0,1.7,0.3,-0.3,0,0,0,1,1,22h34m25.48s,338.606171,-13d43m54.1s,-13.731702,498.7,11.44,-11.44,0,498.7,11.44,-11.44,0,12.789,0.02,0,V (Johnson),12.611,,0,5500,100,-100,0,0.97,0.07,-0.07,0,1.12,0.05,-0.05,0,2/2/2017,61,2.6,-2.6,0,K2,2.01,0.05,-0.05,0,-45.48,0,0,0,4.4,G4 V,,0
WASP-83,b,WASP-83 b,Transit,0,1,4.971252,0.000015,-0.000015,0,0.059,0.001,-0.001,0,0,,,0,1.04,0.08,-0.05,0,0.35,0.07,-0.07,0,0,0,0,0,12h40m36.50s,190.152085,-19d17m03.3s,-19.284243,300,50,-50,0,273.17,3.69,-3.69,0,12.9,,0,V (Johnson),12.008,,0,5510,110,-110,0,1.11,0.09,-0.09,0,1.05,0.06,-0.04,0,7/9/2015,32.9,3.1,-3.1,0,SuperWASP,3.66,0.05,-0.05,0,31.55,0,0,0,4.8,G8,,0
Kepler-15,b,Kepler-15 b,Transit,0,1,4.942782,0.0000013,-0.0000013,0,0.05714,0.00086,-0.00093,0,0.06,,,0,0.96,0.06,-0.07,0,0.93,0.18,-0.22,0,0,1,0,1,19h44m48.14s,296.200595,+49d08m24.4s,49.140125,755.38,11.56,-11.56,0,755.38,11.56,-11.56,0,13.758,,0,Kepler-band,13.714,,0,5515,122,-130,0,1.02,0.04,-0.05,0,0.99,0.06,-0.07,0,5/14/2014,78.7,8.5,-9.5,0,Kepler,1.32,0.02,-0.02,0,-20,1,-1,0,,,,
Kepler-22,b,Kepler-22 b,Transit,0,1,289.8623,0.0016,-0.002,0,0.849,0.018,-0.017,0,0,,,0,0.212,0.012,-0.012,0,14.7,,,1,0,1,0,1,19h16m52.20s,289.217484,+47d53m04.1s,47.884464,190,,,0,195.74,0.93,-0.93,0,11.664,,0,Kepler-band,11.644,,0,5518,44,-44,0,0.97,0.06,-0.06,0,0.98,0.02,-0.02,0,5/14/2014,,,,,Kepler,5.11,0.02,-0.02,0,-4.06,0.56,-0.56,0,4.5,G5 V,,
HAT-P-25,b,HAT-P-25 b,Transit,0,1,3.65281514,0.00000076,-0.00000075,0,0.0466,0.00081,-0.0008,0,0.023,0.022,-0.014,0,1.135,0.048,-0.048,0,0.483,0.059,-0.051,0,0,0,0,0,03h13m44.50s,48.435419,+25d11m50.7s,25.197405,302.95,4.28,-4.28,0,302.95,4.28,-4.28,0,13.19,,0,V (Johnson),12.842,,0,5519,78,-76,0,1.01,0.05,-0.05,0,0.92,0.03,-0.03,0,1/17/2019,74.5,1.4,-1.4,0,HATNet,3.3,0.05,-0.05,0,-12.51,0.13,-0.13,0,4.5,G5,,0
K2-291,b,K2-291 b,Transit,0,1,2.225177,0.000066,-0.000068,0,0.03261,0.00044,-0.00044,0,0,,,0,0.142,0.008,-0.006,0,8.84,2.5,-2.03,0,0,0,1,0,05h05m46.99s,76.445793,+21d32m55.1s,21.54863,90.29,0.49,-0.49,0,90.29,0.49,-0.49,0,10.014,0.033,0,V (Johnson),9.866,,0,5520,60,-60,0,0.93,0.04,-0.04,0,0.9,0.04,-0.03,0,1/24/2019,3.33,0.59,-0.59,0,Kepler,11.08,0.06,-0.06,0,25.13,0,0,0,,,,
KOI-1257,b,KOI-1257 b,Transit,0,1,86.647661,0.000034,-0.000034,0,0.382,0.006,-0.006,0,0.772,0.045,-0.045,0,0.94,0.12,-0.12,0,2.1,1.2,-1.2,0,0,1,0,1,19h24m54.04s,291.22518,+44d55m38.6s,44.927383,900,110,-110,0,,,,,14.867,0.062,0,V (Johnson),14.642,,0,5520,80,-80,0,0.99,0.05,-0.05,0,1.13,0.14,-0.14,0,6/25/2014,,,,,Kepler,,,,,8.8,0.4,-0.4,0,4.5,G5 V,,0
Kepler-77,b,Kepler-77 b,Transit,0,1,3.57878087,0.00000023,-0.00000023,0,0.04501,0.00063,-0.00063,0,0,,,0,0.96,0.016,-0.016,0,0.603,0.055,-0.055,0,0,1,0,1,19h18m25.91s,289.607956,+44d20m43.5s,44.345425,570,70,-70,0,651.39,7.27,-7.27,0,13.938,,0,Kepler-band,13.917,,0,5520,60,-60,0,0.95,0.04,-0.04,0,0.99,0.02,-0.02,0,5/14/2014,59.2,4.3,-4.3,0,Kepler,1.54,0.02,-0.02,0,-24.76,0,0,0,4.5,G5 V,,0
HD 1397,b,HD 1397 b,Transit,0,1,11.53533,0.00079,-0.0008,0,0.1097,0.0011,-0.0013,0,0.251,0.02,-0.019,0,1.026,0.025,-0.027,0,0.477,0.043,-0.038,0,0,0,0,1,00h17m47.15s,4.446472,-66d21m32.1s,-66.35891,79.75,0.17,-0.17,0,79.75,0.17,-0.17,0,7.781,0.011,0,V (Johnson),7.593,,0,5521,60,-60,0,1.32,0.04,-0.05,0,2.34,0.05,-0.06,0,7/25/2019,32,1.4,-1.4,0,Transiting Exoplanet Survey Satellite (TESS),12.54,0.03,-0.03,0,30.75,0.14,-0.14,0,4.5,G5 III/IV,,0
HATS-13,b,HATS-13 b,Transit,0,1,3.0440499,0.0000027,-0.0000027,0,0.04057,0.00041,-0.00041,0,0.181,,,1,1.212,0.035,-0.035,0,0.377,0.058,-0.058,0,0,0,0,0,21h07m50.75s,316.961465,-26d05m48.0s,-26.096655,476,12,-12,0,426.82,8.47,-8.47,0,13.887,0.01,0,V (Johnson),13.68,,0,5523,69,-69,0,0.96,0.03,-0.03,0,0.89,0.02,-0.02,0,8/13/2015,78,10,-10,0,HATSouth,2.34,0.05,-0.05,0,25.8,0.01,-0.01,0,,,,
HD 219666,b,HD 219666 b,Transit,0,1,6.03607,0.00064,-0.00063,0,0.06356,0.00265,-0.00265,0,0,,,0,0.42,0.015,-0.015,0,0.87,0.12,-0.11,0,0,0,0,0,23h18m13.630s,349.556792,-56d54m13.630s,-56.903786,94.43,0.25,-0.25,0,94.43,0.25,-0.25,0,,,,,9.65,,0,5527,65,-65,0,0.92,0.03,-0.03,0,1.03,0.03,-0.03,0,3/5/2019,6.17,0.46,-0.46,0,Transiting Exoplanet Survey Satellite (TESS),10.59,0.03,-0.03,0,-20.1,0,0,0,,,,
Kepler-453,b,Kepler-453 b,Transit,0,1,240.503,0.053,-0.053,0,0.7903,0.0028,-0.0028,0,0.0359,0.0088,-0.0088,0,0.553,0.003,-0.003,0,,,,0,0,1,0,0,18h52m57.91s,283.241297,+46d22m42.5s,46.378471,448.58,2.77,-2.77,0,448.58,2.77,-2.77,0,13.552,,0,Kepler-band,13.523,,0,5527,100,-100,0,0.94,0.01,-0.01,0,0.83,0.01,-0.01,0,3/15/2018,,,,0,Kepler,2.23,0.01,-0.01,0,,,,,,,,
K2-261,b,K2-261 b,Transit,0,1,11.63344,0.00012,-0.00012,0,0.102,0.019,-0.02,0,0.39,0.15,-0.15,0,0.85,0.026,-0.022,0,0.483,0.076,-0.081,0,0,0,1,0,10h52m07.78s,163.032425,+00d29m36.1s,0.493352,214.58,1.97,-1.97,0,214.58,1.97,-1.97,0,10.612,0.059,0,V (Johnson),10.459,,0,5537,71,-71,0,1.1,0.01,-0.02,0,1.65,0.04,-0.04,0,8/16/2018,18.8,2.6,-2.6,0,K2,4.66,0.04,-0.04,0,3.28,0.52,-0.52,0,4.7,G7 IV/V,,0
WASP-96,b,WASP-96 b,Transit,0,1,3.4252602,0.0000027,-0.0000027,0,0.0453,0.0013,-0.0013,0,0,,,0,1.2,0.06,-0.06,0,0.37,0.05,-0.05,0,0,0,0,0,00h04m11.12s,1.046351,-47d21m38.3s,-47.360626,356.02,4.74,-4.74,0,356.02,4.74,-4.74,0,,,,,12.383,,0,5540,140,-140,0,1.06,0.09,-0.09,0,1.05,0.05,-0.05,0,5/14/2014,62,4,-4,0,SuperWASP,2.81,0.04,-0.04,0,-1.23,0,0,0,4.8,G8,,0
HATS-61,b,HATS-61 b,Transit,0,1,7.817953,0.000024,-0.000024,0,0.07908,0.00033,-0.00033,0,0.092,,,0,1.195,0.067,-0.067,0,2.47,0.44,-0.44,0,0,0,0,0,04h06m37.8676s,61.657782,-25d20m58.9560s,-25.34971,694,8.8,-8.8,0,693.41,8.91,-8.91,0,13.233,0.024,0,V (Johnson),13.068,,0,5542,21,-21,0,1.08,0.01,-0.01,0,1.66,0.02,-0.02,0,1/17/2019,330,13,-13,0,HATSouth,1.44,0.02,-0.02,0,54.08,0.01,-0.01,0,,,,
KOI-217,b,KOI-217 b,Transit,0,1,3.90512,0.00005,-0.00005,0,0.0477,0.0007,-0.0007,0,0,,,0,1.11,0.02,-0.02,0,,,,,1,1,0,1,19h39m27.72s,294.865505,+46d17m09.1s,46.285854,800,,,0,939.21,17.96,-17.96,0,15.127,,0,Kepler-band,15.101,,0,5545,,,0,0.95,0.05,,0,0.86,0.02,,0,5/14/2014,,,,,Kepler,1.06,0.02,-0.02,0,,,,,,,,
Kepler-538,b,Kepler-538 b,Transit,0,1,81.73778,0.00013,-0.00013,0,0.4669,0.0087,-0.009,0,0.041,0.034,-0.029,0,0.198,0.004,-0.003,0,5.4,1.3,-1.3,0,0,1,0,2,19h49m56.86s,297.486901,+49d37m24.4s,49.623455,156.66,0.71,-0.69,0,156.66,0.71,-0.71,0,11.195,,0,Kepler-band,11.165,,0,5547,50,-50,0,0.89,0.05,-0.04,0,0.87,0.01,-0.01,0,9/26/2019,1.69,0.39,-0.38,0,Kepler,6.38,0.03,-0.03,0,-37.32,0,0,0,,,,
Kepler-423,b,Kepler-423 b,Transit,0,1,2.6843285,0.00000007,-0.00000007,0,0.03585,0.00052,-0.00114,0,0.019,0.028,-0.014,0,1.192,0.052,-0.052,0,0.459,0.083,-0.083,0,0,1,0,1,19h31m25.38s,292.855742,+46d23m28.2s,46.391178,725,75,-75,0,775.55,13.23,-13.23,0,14.29,,0,Kepler-band,14.28,,0,5560,80,-80,0,0.85,0.04,-0.04,0,0.95,0.04,-0.04,0,1/22/2015,96.7,11.8,-11.8,0,Kepler,1.29,0.02,-0.02,0,-3.04,0.01,-0.01,0,4.4,G4 V,,0
WASP-19,b,WASP-19 b,Transit,0,1,0.78883899,0.00000004,-0.00000004,0,0.01634,0.00024,-0.00024,0,0.002,0.014,-0.002,0,1.392,0.04,-0.04,0,0.492,0.046,-0.046,0,0,0,0,0,09h53m40.08s,148.417002,-45d39m33.1s,-45.659191,270.41,1.72,-1.72,0,270.41,1.72,-1.72,0,12.59,,0,V (Johnson),12.109,,0,5568,71,-71,0,0.9,0.04,-0.04,0,1,0.02,-0.02,0,8/18/2016,,,,,SuperWASP,3.7,0.02,-0.02,0,20.79,0,0,0,4.8,G8 V,,0
HD 89345,b,HD 89345 b,Transit,0,1,11.8143,0.0002,-0.0002,0,0.1066,0.0012,-0.0014,0,0.22,0.095,-0.13,0,0.66,0.028,-0.03,0,0.471,0.094,-0.084,0,0,0,1,3,10h18m41.06s,154.671066,+10d07m44.5s,10.129028,132.8,1.8,-1.7,0,132.85,0.8,-0.8,0,9.376,0.028,0,V (Johnson),9.217,,0,5576,73,-76,0,1.16,0.04,-0.04,0,1.75,0.05,-0.05,0,8/23/2018,9.2,1.5,-1.5,0,K2,7.53,0.05,-0.05,0,2.35,0,0,0,4.5,G5,,0
Kepler-63,b,Kepler-63 b,Transit,0,1,9.4341505,0.000001,-0.000001,0,0.08,0.002,-0.002,0,0.45,,,1,0.545,0.018,-0.018,0,3,,,1,0,1,0,1,19h16m54.28s,289.226179,+49d32m53.5s,49.548203,200,15,-15,0,195.12,0.96,-0.96,0,12.02,,0,V (Johnson),11.535,,0,5576,50,-50,0,0.98,0.04,-0.04,0,0.9,0.03,-0.02,0,5/14/2014,,,,,Kepler,5.12,0.03,-0.03,0,-21.72,0.79,-0.79,0,,,,
HATS-57,b,HATS-57 b,Transit,0,1,2.350621,0.0000013,-0.0000013,0,0.03493,0.00021,-0.0003,0,0.028,,,1,1.139,0.028,-0.028,0,2.65,0.21,-0.21,0,0,0,0,0,04h03m47.6005s,60.948335,-19d03m24.3267s,-19.056757,280,2.9,-2.9,0,281.73,3.11,-3.11,0,12.344,0.047,0,V (Johnson),12.182,,0,5587,19,-19,0,1.03,0.02,-0.03,0,0.96,0.01,-0.01,0,8/15/2019,472.5,8.4,-8.4,0,HATSouth,3.55,0.04,-0.04,0,0.54,0.01,-0.01,0,,,,
CoRoT-26,b,CoRoT-26 b,Transit,0,1,4.20474,0.00005,-0.00005,0,0.0526,0.001,-0.001,0,0,,,0,1.26,0.13,-0.07,0,0.28,0.09,-0.07,0,0,0,0,0,18h39m00.12s,279.750514,+06d58m11.2s,6.969787,1670,205,-110,0,,,,,,,,,15.468,,0,5590,100,-100,0,1.09,0.06,-0.06,0,1.79,0.18,-0.09,0,5/14/2014,61,5,-6,0,CoRoT,,,,,15.51,0.01,-0.01,0,4.5,G5,,0
Kepler-1654,b,Kepler-1654 b,Transit,0,1,1047.8356,0.0018,-0.0019,0,2.026,0.037,-0.035,0,0.26,0.21,-0.11,0,0.819,0.019,-0.017,0,1.2,,,1,0,1,0,0,18h48m44.59s,282.185812,+44d26m04.1s,44.434486,577.6,3.95,-3.95,0,577.6,3.95,-3.95,0,13.424,,0,Kepler-band,13.406,,0,5597,95,-93,0,1.01,0.06,-0.05,0,1.18,0.03,-0.02,0,3/8/2018,2.7,3.2,-3.3,0,Kepler,1.73,0.01,-0.01,0,,,,,4.5,G5 V,,0
