pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
GJ 667 C,e,GJ 667 C e,Radial Velocity,1,5,62.24,0.55,-0.55,0,0.213,0.019,-0.022,0,0.02,0.22,-0.02,0,,,,,0.008,0.005,-0.004,0,Msini,,,,,,,,,0,0,0,1,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0,7.25,0,0,0,10.22,0.1,0,V (Johnson),9.38,,0,3350,50,-50,0,0.33,0.02,-0.02,0,,,,,5/14/2014,La Silla Observatory
GJ 667 C,f,GJ 667 C f,Radial Velocity,1,5,39.026,0.194,-0.211,0,0.156,0.014,-0.017,0,0.03,0.16,-0.03,0,,,,,0.008,0.004,-0.004,0,Msini,,,,,,,,,0,0,0,1,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0,7.25,0,0,0,10.22,0.1,0,V (Johnson),9.38,,0,3350,50,-50,0,0.33,0.02,-0.02,0,,,,,5/14/2014,La Silla Observatory
GJ 667 C,g,GJ 667 C g,Radial Velocity,1,5,256.2,13.8,-7.9,0,0.549,0.052,-0.058,0,0.08,0.41,-0.08,0,,,,,0.014,0.008,-0.007,0,Msini,,,,,,,,,0,0,0,1,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0,7.25,0,0,0,10.22,0.1,0,V (Johnson),9.38,,0,3350,50,-50,0,0.33,0.02,-0.02,0,,,,,5/14/2014,La Silla Observatory
Kepler-446,b,Kepler-446 b,Transit,0,3,1.565409,0.0000033,-0.0000033,0,,,,,0,,,0,87.42,0.62,-0.37,0,,,,,,0.13,0.02,-0.02,0,,,,,0,1,0,1,18h49m00.05s,282.250207,+44d55m16.0s,44.921102,120,,,0,96.6,0.51,-0.51,0,16.257,,0,Kepler-band,16.31,,0,3359,60,-60,0,0.22,0.05,-0.05,0,0.24,0.04,-0.04,0,1/14/2015,Kepler
Kepler-446,c,Kepler-446 c,Transit,0,3,3.036179,0.0000055,-0.0000055,0,,,,,0,,,0,88.97,0.57,-0.46,0,,,,,,0.1,0.02,-0.02,0,,,,,0,1,0,1,18h49m00.05s,282.250207,+44d55m16.0s,44.921102,120,,,0,96.6,0.51,-0.51,0,16.257,,0,Kepler-band,16.31,,0,3359,60,-60,0,0.22,0.05,-0.05,0,0.24,0.04,-0.04,0,1/14/2015,Kepler
Kepler-446,d,Kepler-446 d,Transit,0,3,5.148921,0.000022,-0.000022,0,,,,,0,,,0,88.72,0.17,-0.19,0,,,,,,0.12,0.02,-0.02,0,,,,,0,1,0,1,18h49m00.05s,282.250207,+44d55m16.0s,44.921102,120,,,0,96.6,0.51,-0.51,0,16.257,,0,Kepler-band,16.31,,0,3359,60,-60,0,0.22,0.05,-0.05,0,0.24,0.04,-0.04,0,1/14/2015,Kepler
K2-72,b,K2-72 b,Transit,0,4,5.577212,0.000417,-0.000419,0,0.04,0.004,-0.005,0,0.11,0.196982,-0.087659,0,89.15,0.59,-0.86,0,,,,0,,0.096,0.01,-0.01,0,,,,0,0,0,1,0,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0,66.56,0.2,-0.2,0,15.309,0.05,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,0.27,0.08,-0.09,0,0.33,0.03,-0.03,0,10/26/2017,K2
K2-72,c,K2-72 c,Transit,0,4,15.189034,0.003128,-0.003149,0,0.078,0.007,-0.01,0,0.11,0.20197,-0.091536,0,89.54,0.32,-0.44,0,,,,0,,0.103,0.012,-0.012,0,,,,0,0,0,1,0,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0,66.56,0.2,-0.2,0,15.309,0.05,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,0.27,0.08,-0.09,0,0.33,0.03,-0.03,0,10/26/2017,K2
K2-72,d,K2-72 d,Transit,0,4,7.760178,0.001496,-0.001496,0,0.05,0.004,-0.006,0,0.11,0.207832,-0.09233,0,89.26,0.5,-0.69,0,,,,0,,0.09,0.011,-0.011,0,,,,0,0,0,1,0,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0,66.56,0.2,-0.2,0,15.309,0.05,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,0.27,0.08,-0.09,0,0.33,0.03,-0.03,0,10/26/2017,K2
K2-72,e,K2-72 e,Transit,0,4,24.158868,0.003726,-0.00385,0,0.106,0.009,-0.013,0,0.11,0.198676,-0.086832,0,89.68,0.22,-0.32,0,,,,0,,0.115,0.012,-0.012,0,,,,0,0,0,1,0,22h18m29.27s,334.621979,-09d36m44.6s,-9.612382,66.56,0.2,-0.2,0,66.56,0.2,-0.2,0,15.309,0.05,0,V (Johnson),14.279,,0,3360.47,87.24,-86.34,0,0.27,0.08,-0.09,0,0.33,0.03,-0.03,0,10/26/2017,K2
HIP 79431,b,HIP 79431 b,Radial Velocity,0,1,111.7,0.7,-0.7,0,0.36,,,0,0.29,0.02,-0.02,0,,,,0,2.1,,,0,Msini,,,,0,,,,0,0,0,0,0,16h12m41.77s,243.174057,-18d52m31.8s,-18.875504,14.54,0.03,-0.03,0,14.54,0.03,-0.03,0,11.34,,0,V (Johnson),10.235,,0,3368,,,0,0.42,,,0,0.54,,,0,1/31/2019,W. M. Keck Observatory
GJ 179,b,GJ 179 b,Radial Velocity,0,1,2288,59,-59,0,2.41,0.04,-0.04,0,0.21,0.08,-0.08,0,,,,,0.82,0.07,-0.07,0,Msini,,,,,,,,,0,0,0,0,04h52m05.73s,73.023865,+06d28m35.5s,6.476539,12.36,0.01,-0.01,0,12.36,0.01,-0.01,0,12,0.025,0,V (Johnson),10.706,,0,3370,100,-100,0,0.36,0.03,-0.03,0,0.38,0.02,-0.02,0,5/14/2014,W. M. Keck Observatory
GJ 273,b,GJ 273 b,Radial Velocity,0,2,18.6498,0.0059,-0.0052,0,0.091101,0.000019,-0.000017,0,0.1,0.09,-0.07,0,,,,,0.00909,0.00085,-0.00082,0,Msini,,,,,,,,,0,0,0,0,07h27m24.50s,111.852081,+05d13m32.8s,5.225785,3.8,0.02,-0.02,0,,,,,9.872,,0,V (Johnson),,,,3382,49,-49,0,0.29,,,0,0.29,0.03,-0.03,0,3/30/2017,La Silla Observatory
GJ 273,c,GJ 273 c,Radial Velocity,0,2,4.7234,0.0004,-0.0004,0,0.036467,0.000002,-0.000002,0,0.17,0.13,-0.12,0,,,,,0.00371,0.0005,-0.0005,0,Msini,,,,,,,,,0,0,0,0,07h27m24.50s,111.852081,+05d13m32.8s,5.225785,3.8,0.02,-0.02,0,,,,,9.872,,0,V (Johnson),,,,3382,49,-49,0,0.29,,,0,0.29,0.03,-0.03,0,3/30/2017,La Silla Observatory
K2-146,b,K2-146 b,Transit,0,2,2.6446,0.00006,-0.00006,0,,,,0,0.129,0.019,-0.019,0,88.93,0.11,-0.11,0,0.01816,0.00024,-0.00024,0,Mass,0.183,0.005,-0.005,0,3.69,0.21,-0.21,0,1,0,1,0,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,79.31,0.45,-0.45,0,79.48,0.47,-0.47,0,16.248,0.072,0,V (Johnson),14.983,,0,3385,70,-70,0,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,8/15/2019,K2
K2-146,c,K2-146 c,Transit,0,2,4.00498,0.00011,-0.00011,0,,,,0,0.075,0.016,-0.016,0,87.54,0.04,-0.04,0,0.02358,0.00031,-0.00031,0,Mass,0.195,0.006,-0.006,0,3.92,0.27,-0.27,0,1,0,1,0,08h40m06.43s,130.026779,+19d05m34.4s,19.092878,79.31,0.45,-0.45,0,79.48,0.47,-0.47,0,16.248,0.072,0,V (Johnson),14.983,,0,3385,70,-70,0,0.33,0.01,-0.01,0,0.33,0.01,-0.01,0,8/15/2019,K2
TOI-270,b,TOI-270 b,Transit,0,3,3.36008,0.000065,-0.00007,0,0.0306,0.0033,-0.0057,0,0,,,0,88.65,0.85,-1.4,0,,,,0,,0.111,0.008,-0.007,0,,,,0,0,0,0,1,04h33m39.72s,68.4155,-51d57m22.44s,-51.956233,22.45,0.02,-0.02,0,22.49,0.01,-0.01,0,12.62,0.03,0,V (Johnson),11.631,,0,3386,137,-131,0,0.4,0.02,-0.02,0,0.38,0.02,-0.02,0,8/1/2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270,c,TOI-270 c,Transit,0,3,5.660172,0.000035,-0.000035,0,0.0472,0.003,-0.0033,0,0,,,0,89.53,0.3,-0.42,0,,,,0,,0.216,0.012,-0.012,0,,,,0,0,0,0,1,04h33m39.72s,68.4155,-51d57m22.44s,-51.956233,22.45,0.02,-0.02,0,22.49,0.01,-0.01,0,12.62,0.03,0,V (Johnson),11.631,,0,3386,137,-131,0,0.4,0.02,-0.02,0,0.38,0.02,-0.02,0,8/1/2019,Transiting Exoplanet Survey Satellite (TESS)
TOI-270,d,TOI-270 d,Transit,0,3,11.38014,0.00011,-0.0001,0,0.0733,0.0042,-0.0042,0,0,,,0,89.69,0.16,-0.12,0,,,,0,,0.19,0.011,-0.011,0,,,,0,0,0,0,1,04h33m39.72s,68.4155,-51d57m22.44s,-51.956233,22.45,0.02,-0.02,0,22.49,0.01,-0.01,0,12.62,0.03,0,V (Johnson),11.631,,0,3386,137,-131,0,0.4,0.02,-0.02,0,0.38,0.02,-0.02,0,8/1/2019,Transiting Exoplanet Survey Satellite (TESS)
K2-9,b,K2-9 b,Transit,0,1,18.4498,0.0015,-0.0015,0,0.091,0.013,-0.016,0,,,,,87.983,1.593,-0.08,0,,,,,,0.201,0.047,-0.086,0,,,,,0,0,1,0,11h45m03.47s,176.264465,+00d00m19.1s,0.005301,83.16,0.37,-0.37,0,83.16,0.37,-0.37,0,15.63,,0,V (Johnson),14.866,,0,3390,150,-150,0,0.3,0.14,-0.14,0,0.31,0.11,-0.11,0,1/21/2016,K2
Kepler-1650,b,Kepler-1650 b,Transit,0,1,1.53818001,0.00000155,-0.00000154,0,,,,,0.01,0.15,-0.01,0,,,,,,,,,,0.086,0.01,-0.009,0,,,,,0,1,0,3,19h50m55.02s,297.729255,+42d52m00.8s,42.866898,120.5,16,-16,0,134.92,0.72,-0.72,0,15.722,,0,Kepler-band,15.739,,0,3410,56,-46,0,0.33,0.05,-0.04,0,0.33,0.04,-0.03,0,5/25/2017,Kepler
USco1556 A,b,USco1556 b,Imaging,0,1,,,,0,3500,40,-40,0,,,,0,,,,0,15,2,-2,0,Mass,,,,0,,,,0,0,0,0,1,15h56m24.92s,239.103821,-25d41m20.2s,-25.688953,141,2,-2,0,141.17,1.65,-1.65,0,15.361,0.01,0,V (Johnson),14.31,,0,3410,100,-100,0,0.33,0.07,-0.07,0,,,,0,1/16/2020,Multiple Observatories
K2-239,b,K2-239 b,Transit,0,3,5.24,0.001,-0.001,0,0.0441,0.0008,-0.0008,0,,,,0,88.99,0.68,-0.87,0,,,,0,,0.098,0.009,-0.009,0,,,,0,0,0,1,0,10h42m22.63s,160.594299,+04d26m28.9s,4.441349,49,3,-3,0,31.11,0.08,-0.08,0,14.549,0.04,0,V (Johnson),13.437,,0,3420,18,-18,0,0.4,0.01,-0.01,0,0.36,0.01,-0.01,0,6/21/2018,K2
K2-239,c,K2-239 c,Transit,0,3,7.775,0.001,-0.001,0,0.0576,0.0009,-0.0009,0,,,,0,88.77,0.7,-0.57,0,,,,0,,0.089,0.009,-0.009,0,,,,0,0,0,1,0,10h42m22.63s,160.594299,+04d26m28.9s,4.441349,49,3,-3,0,31.11,0.08,-0.08,0,14.549,0.04,0,V (Johnson),13.437,,0,3420,18,-18,0,0.4,0.01,-0.01,0,0.36,0.01,-0.01,0,6/21/2018,K2
K2-239,d,K2-239 d,Transit,0,3,10.115,0.001,-0.001,0,0.0685,0.0012,-0.0012,0,,,,0,89.43,0.38,-0.45,0,,,,0,,0.098,0.009,-0.009,0,,,,0,0,0,1,0,10h42m22.63s,160.594299,+04d26m28.9s,4.441349,49,3,-3,0,31.11,0.08,-0.08,0,14.549,0.04,0,V (Johnson),13.437,,0,3420,18,-18,0,0.4,0.01,-0.01,0,0.36,0.01,-0.01,0,6/21/2018,K2
K2-18,b,K2-18 b,Transit,0,2,32.939623,0.000095,-0.0001,0,0.1429,0.006,-0.0065,0,0.2,0.08,-0.08,0,,,,0,0.02807,0.00535,-0.00503,0,Mass,0.211,0.02,-0.02,0,4.11,1.72,-1.18,0,0,0,1,1,11h30m14.51s,172.560455,+07d35m18.2s,7.588391,38.07,0.08,-0.08,0,38.07,0.08,-0.08,0,13.496,0.05,0,V (Johnson),12.415,,0,3457,39,-39,0,0.36,0.05,-0.05,0,0.41,0.04,-0.04,0,3/21/2019,K2
K2-18,c,K2-18 c,Radial Velocity,1,2,8.962,0.008,-0.008,0,0.06,0.003,-0.003,0,0.47,,,1,,,,0,0.02363,0.00418,-0.00418,0,Msini,,,,0,,,,0,0,0,1,2,11h30m14.51s,172.560455,+07d35m18.2s,7.588391,38.07,0.08,-0.08,0,38.07,0.08,-0.08,0,13.496,0.05,0,V (Johnson),12.415,,0,3457,39,-39,0,0.36,0.05,-0.05,0,0.41,0.04,-0.04,0,12/21/2017,La Silla Observatory
GJ 1252,b,GJ 1252 b,Transit,0,1,0.5182349,0.0000063,-0.000005,0,0.00916,0.00076,-0.00076,0,0,,,0,85,2.1,-1.8,0,0.00658,0.00176,-0.00176,0,Mass,0.106,0.007,-0.007,0,,,,0,0,0,0,0,20h27m42.06s,306.925235,-56d27m25.2s,-56.45699,20.38,0.02,-0.02,0,20.38,0.02,-0.02,0,12.193,0.056,0,V (Johnson),11.236,,0,3458,140,-133,0,0.38,0.02,-0.02,0,0.39,0.02,-0.02,0,2/13/2020,Transiting Exoplanet Survey Satellite (TESS)
K2-242,b,K2-242 b,Transit,0,1,6.51389,0.00082,-0.00083,0,0.0494,0.0004,-0.0004,0,,,,0,,,,0,,,,0,,0.227,0.019,-0.017,0,,,,0,0,0,1,0,11h59m20.62s,179.835907,-06d31m04.3s,-6.517851,109.6,0.6,-0.6,0,109.58,0.62,-0.62,0,16.588,0.08,0,V (Johnson),15.382,,0,3459,65,-38,0,0.38,0.01,-0.01,0,0.37,0.01,-0.01,0,7/12/2018,K2
K2-129,b,K2-129 b,Transit,0,1,8.239493,0.000292,-0.000291,0,0.057,0.003,-0.004,0,0.13,0.210105,-0.109504,0,89.21,0.5,-0.48,0,,,,0,,0.093,0.009,-0.008,0,,,,0,0,0,1,0,19h16m35.60s,289.148315,-25d38m41.9s,-25.644964,27.82,0.07,-0.07,0,27.82,0.07,-0.07,0,13.63,0.034,0,V (Johnson),12.462,,0,3459.09,89.05,-83.62,0,0.36,0.07,-0.07,0,0.36,0.03,-0.03,0,10/5/2017,K2
USco1621 A,b,USco1621 b,Imaging,0,1,,,,0,2880,20,-20,0,,,,0,,,,0,16,2,-2,0,Mass,,,,0,,,,0,0,0,0,1,16h21m29.55s,245.373138,-25d29m43.2s,-25.495321,138,1,-1,0,138.44,0.97,-0.97,0,13.712,,0,Kepler-band,14.177,,0,3460,100,-100,0,0.36,0.08,-0.08,0,,,,0,1/16/2020,Multiple Observatories
GJ 3293,b,GJ 3293 b,Radial Velocity,0,4,30.5987,0.0083,-0.0084,0,0.14339,0.00003,-0.00003,0,0.06,0.04,-0.04,0,,,,,0.07406,0.00277,-0.0028,0,Msini,,,,,,,,,0,0,0,0,04h28m35.72s,67.14882,-25d10m09.5s,-25.169301,20.2,0.02,-0.02,0,20.2,0.02,-0.02,0,11.962,,0,V (Johnson),10.979,,0,3466,49,-49,0,0.42,,,0,0.4,0.03,-0.03,0,3/30/2017,La Silla Observatory
GJ 3293,c,GJ 3293 c,Radial Velocity,0,4,122.6196,0.2429,-0.2371,0,0.36175,0.00048,-0.00047,0,0.11,0.1,-0.08,0,,,,,0.06636,0.0039,-0.00396,0,Msini,,,,,,,,,0,0,0,0,04h28m35.72s,67.14882,-25d10m09.5s,-25.169301,20.2,0.02,-0.02,0,20.2,0.02,-0.02,0,11.962,,0,V (Johnson),10.979,,0,3466,49,-49,0,0.42,,,0,0.4,0.03,-0.03,0,3/30/2017,La Silla Observatory
GJ 3293,d,GJ 3293 d,Radial Velocity,0,4,48.1345,0.0628,-0.0661,0,0.19394,0.00017,-0.00018,0,0.12,0.13,-0.09,0,,,,,0.02391,0.0033,-0.0033,0,Msini,,,,,,,,,0,0,0,0,04h28m35.72s,67.14882,-25d10m09.5s,-25.169301,20.2,0.02,-0.02,0,20.2,0.02,-0.02,0,11.962,,0,V (Johnson),10.979,,0,3466,49,-49,0,0.42,,,0,0.4,0.03,-0.03,0,3/30/2017,La Silla Observatory
GJ 3293,e,GJ 3293 e,Radial Velocity,0,4,13.2543,0.0078,-0.0104,0,0.08208,0.00003,-0.00004,0,0.21,0.2,-0.14,0,,,,,0.01032,0.00201,-0.00201,0,Msini,,,,,,,,,0,0,0,0,04h28m35.72s,67.14882,-25d10m09.5s,-25.169301,20.2,0.02,-0.02,0,20.2,0.02,-0.02,0,11.962,,0,V (Johnson),10.979,,0,3466,49,-49,0,0.42,,,0,0.4,0.03,-0.03,0,3/30/2017,La Silla Observatory
Kepler-1308,b,Kepler-1308 b,Transit,0,1,2.10433812,0.00000424,-0.00000424,0,,,,,,,,,,,,,,,,,,0.046,0.005,-0.004,0,,,,,0,1,0,1,19h03m42.94s,285.928896,+38d31m15.5s,38.520962,73,7.38,-7.51,0,113.07,0.42,-0.42,0,14.488,,0,Kepler-band,14.474,,0,3468,33.65,-30.71,0,0.35,0.04,-0.04,0,0.34,0.03,-0.03,0,5/10/2016,Kepler
GJ 832,b,GJ 832 b,Radial Velocity,0,2,3657,104,-104,0,3.56,0.28,-0.28,0,0.08,0.02,-0.06,0,,,,,0.68,0.09,-0.09,0,Msini,,,,,,,,,0,0,0,0,21h33m33.98s,323.391571,-49d00m32.4s,-49.009006,4.97,0,0,0,4.97,0,0,0,8.66,,0,V (Johnson),7.738,,0,3472,,,0,0.45,0.05,-0.05,0,,,,,6/25/2014,Anglo-Australian Telescope
GJ 832,c,GJ 832 c,Radial Velocity,0,2,35.68,0.03,-0.03,0,0.163,0.006,-0.006,0,0.18,0.13,-0.13,0,,,,,0.017,0.003,-0.003,0,Msini,,,,,,,,,0,0,0,0,21h33m33.98s,323.391571,-49d00m32.4s,-49.009006,4.97,0,0,0,4.97,0,0,0,8.66,,0,V (Johnson),7.738,,0,3472,,,0,0.45,0.05,-0.05,0,,,,,6/25/2014,Multiple Observatories
K2-137,b,K2-137 b,Transit,0,1,0.179715,0.000001,-0.000001,0,0.0058,0.0006,-0.0006,0,0,,,0,89.6,3.3,-3.3,0,0.5,,,1,Mass,0.079,0.008,-0.008,0,,,,0,0,0,1,0,12h27m28.97s,186.870728,-06d11m42.8s,-6.195224,99.15,0.61,-0.61,0,99.15,0.61,-0.61,0,15.498,0.054,0,V (Johnson),14.435,,0,3492,70,-70,0,0.46,0.05,-0.05,0,0.44,0.04,-0.04,0,11/16/2017,K2
GJ 625,b,GJ 625 b,Radial Velocity,0,1,14.628,0.012,-0.013,0,0.078361,0.000044,-0.000046,0,0.13,0.12,-0.09,0,,,,0,0.00887,0.0016,-0.0016,0,Msini,,,,0,,,,0,0,0,0,0,16h25m24.62s,246.3526,+54d18m14.8s,54.304104,6.49,,,0,6.47,0,0,0,10.1,0.01,0,V (Johnson),9.137,,0,3499,68,-68,0,0.3,0.07,-0.07,0,0.31,0.06,-0.06,0,9/28/2017,Multiple Observatories
K2-150,b,K2-150 b,Transit,0,1,10.59357,0.00084,-0.00084,0,0.0727,0.0027,-0.0027,0,,,,0,,,,0,,,,0,,0.178,0.024,-0.019,0,,,,0,0,0,1,0,01h13m22.60s,18.344175,+08d59m15.1s,8.987539,110,15,-15,0,102.78,0.79,-0.79,0,15.829,0.061,0,V (Johnson),14.815,,0,3499,70,-70,0,0.46,0.05,-0.05,0,0.44,0.04,-0.04,0,2/1/2018,K2
GJ 163,b,GJ 163 b,Radial Velocity,0,3,8.63182,0.00155,-0.00155,0,0.0607,0.00001,-0.00001,0,0.073,0.05,-0.05,0,,,,,0.03335,0.00189,-0.00189,0,Msini,,,,,,,,,0,0,0,0,04h09m15.67s,62.315273,-53d22m25.3s,-53.373699,15.14,0.01,-0.01,0,15.14,0.01,-0.01,0,11.81,0.014,0,V (Johnson),10.677,,0,3500,100,-100,0,0.4,0.02,-0.02,0,,,,,1/26/2017,La Silla Observatory
GJ 163,c,GJ 163 c,Radial Velocity,0,3,25.63058,0.0255,-0.0255,0,0.1254,0.0001,-0.0001,0,0.099,0.086,-0.086,0,,,,,0.0214,0.00283,-0.00283,0,Msini,,,,,,,,,0,0,0,0,04h09m15.67s,62.315273,-53d22m25.3s,-53.373699,15.14,0.01,-0.01,0,15.14,0.01,-0.01,0,11.81,0.014,0,V (Johnson),10.677,,0,3500,100,-100,0,0.4,0.02,-0.02,0,,,,,1/26/2017,La Silla Observatory
GJ 163,d,GJ 163 d,Radial Velocity,0,3,603.95116,7.55862,-7.55862,0,1.0304,0.0086,-0.0086,0,0.373,0.077,-0.077,0,,,,,0.0925,0.00912,-0.00912,0,Msini,,,,,,,,,0,0,0,0,04h09m15.67s,62.315273,-53d22m25.3s,-53.373699,15.14,0.01,-0.01,0,15.14,0.01,-0.01,0,11.81,0.014,0,V (Johnson),10.677,,0,3500,100,-100,0,0.4,0.02,-0.02,0,,,,,1/26/2017,La Silla Observatory
GJ 357,b,GJ 357 b,Transit,0,3,3.93072,0.00008,-0.00006,0,0.035,0.002,-0.002,0,,,,0,89.12,0.37,-0.31,0,0.00579,0.00098,-0.00098,0,Mass,0.109,0.007,-0.007,0,5.6,1.7,-1.3,0,0,0,0,0,09h36m01.64s,144.006821,-21d39m38.9s,-21.660797,9.44,0.01,-0.01,0,9.44,0.01,-0.01,0,10.92,0.03,0,V (Johnson),9.88,,0,3505,51,-51,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,8/15/2019,Transiting Exoplanet Survey Satellite (TESS)
GJ 357,c,GJ 357 c,Radial Velocity,0,3,9.1247,0.0011,-0.001,0,0.061,0.004,-0.004,0,,,,0,,,,0,0.0107,0.00145,-0.00145,0,Msini,,,,0,,,,0,0,0,0,0,09h36m01.64s,144.006821,-21d39m38.9s,-21.660797,9.44,0.01,-0.01,0,9.44,0.01,-0.01,0,10.92,0.03,0,V (Johnson),9.88,,0,3505,51,-51,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,8/1/2019,Multiple Observatories
GJ 357,d,GJ 357 d,Radial Velocity,0,3,55.661,0.055,-0.055,0,0.204,0.015,-0.015,0,,,,0,,,,0,0.01919,0.00315,-0.00315,0,Msini,,,,0,,,,0,0,0,0,0,09h36m01.64s,144.006821,-21d39m38.9s,-21.660797,9.44,0.01,-0.01,0,9.44,0.01,-0.01,0,10.92,0.03,0,V (Johnson),9.88,,0,3505,51,-51,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,8/1/2019,Multiple Observatories
GJ 317,b,GJ 317 b,Radial Velocity,0,2,692,2,-2,0,1.15,0.05,-0.05,0,0.11,0.05,-0.05,0,45,30,-10,0,2.5,0.7,-0.4,0,Mass,,,,,,,,,0,0,0,0,08h40m59.22s,130.24673,-23d27m22.6s,-23.456289,15.1,0.22,-0.22,0,15.2,0.01,-0.01,0,11.97,0.014,0,V (Johnson),10.754,,0,3510,50,-50,0,0.42,0.05,-0.05,0,,,,,8/27/2014,W. M. Keck Observatory
GJ 317,c,GJ 317 c,Radial Velocity,0,2,5312,758,-1248,0,,,,0,0.308,0.065,-0.079,0,,,,0,1.54,1.26,-0.57,0,Msini,,,,0,,,,0,0,0,0,0,08h40m59.22s,130.24673,-23d27m22.6s,-23.456289,15.1,0.22,-0.22,0,15.2,0.01,-0.01,0,11.97,0.014,0,V (Johnson),10.754,,0,3510,50,-50,0,0.42,0.05,-0.05,0,,,,,11/29/2018,W. M. Keck Observatory
Kepler-504,b,Kepler-504 b,Transit,0,1,9.54927542,0.00000499,-0.00000499,0,,,,,,,,,,,,,,,,,,0.142,0.016,-0.02,0,,,,,0,1,0,1,18h59m41.24s,284.921843,+45d58m20.6s,45.972398,75,4,-4.15,0,99.35,0.3,-0.3,0,14.486,,0,Kepler-band,14.458,,0,3519,19.31,-19.67,0,0.33,0.02,-0.02,0,0.33,0.02,-0.02,0,5/10/2016,Kepler
GJ 3341,b,GJ 3341 b,Radial Velocity,0,1,14.207,0.007,-0.007,0,0.089,,,0,0.31,0.11,-0.11,0,,,,,0.0208,0.0003,-0.0003,0,Msini,,,,,,,,,0,0,0,0,05h15m46.72s,78.944663,-31d17m45.4s,-31.295951,23.16,0.78,-0.73,0,23.64,0.03,-0.03,0,12.08,,0,V (Johnson),11.103,,0,3526,49,-49,0,0.47,,,0,0.44,0.03,-0.03,0,12/3/2014,La Silla Observatory
2MASS J01225093-2439505,b,2MASS J01225093-2439505 b,Imaging,0,1,,,,,52,6,-6,0,,,,,,,,,24.5,2.5,-2.5,0,Mass,,,,,,,,,0,0,0,0,01h22m50.94s,20.712243,-24d39m50.6s,-24.664049,36,4,-4,0,33.86,0.09,-0.09,0,14.24,0.07,0,V (Johnson),12.903,,0,3530,50,-50,0,0.4,0.05,-0.05,0,,,,,5/14/2014,W. M. Keck Observatory
K2-88,b,K2-88 b,Transit,0,1,4.6122,0.00018,-0.00018,0,0.0345,0.003,-0.003,0,,,,,,,,,,,,,,0.11,0.022,-0.022,0,,,,,0,0,1,0,03h39m00.38s,54.751598,+19d07m12.6s,19.120178,110.91,0.82,-0.82,0,110.91,0.82,-0.82,0,15.476,0.053,0,V (Johnson),14.545,,0,3537,93,-93,0,0.26,0.07,-0.07,0,0.26,0.05,-0.05,0,7/18/2016,K2
K2-33,b,K2-33 b,Transit,0,1,5.424865,0.000035,-0.000031,0,,,,,0,,,0,89.1,0.6,-1.1,0,3.7,,,1,Mass,0.45,0.03,-0.033,0,,,,,0,0,1,0,16h10m14.74s,242.561401,-19d19m09.4s,-19.319273,139.8,1.52,-1.52,0,139.8,1.52,-1.52,0,15.714,0.058,0,V (Johnson),14.157,,0,3540,70,-70,0,0.56,0.09,-0.09,0,1.05,0.07,-0.07,0,6/23/2016,K2
GJ 27.1,b,GJ 27.1 b,Radial Velocity,0,1,15.819,0.023,-0.026,0,0.101,0.009,-0.013,0,0.08,0.18,-0.08,0,,,,0,0.0409,0.0129,-0.02077,0,Msini,,,,0,,,,0,0,0,0,0,00h39m58.82s,9.995098,-44d15m11.6s,-44.25322,23.62,0.03,-0.03,0,23.62,0.03,-0.03,0,11.42,0.014,0,V (Johnson),10.579,,0,3542,,,0,0.53,,,0,,,,0,10/10/2019,Multiple Observatories
